Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 41640 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.15 MBytes  9659 Kbits/sec    0    120 KBytes       
[  4]   1.00-2.00   sec  6.13 MBytes  51406 Kbits/sec    0   3.52 MBytes       
[  4]   2.00-3.00   sec  14.3 MBytes  120334 Kbits/sec    0   8.82 MBytes       
[  4]   3.00-4.00   sec  14.8 MBytes  124553 Kbits/sec    0   8.82 MBytes       
[  4]   4.00-5.00   sec  14.2 MBytes  119300 Kbits/sec    0   8.82 MBytes       
[  4]   5.00-6.00   sec  14.1 MBytes  118253 Kbits/sec    0   8.82 MBytes       
[  4]   6.00-7.00   sec  14.5 MBytes  121359 Kbits/sec    0   8.82 MBytes       
[  4]   7.00-8.00   sec  14.6 MBytes  122413 Kbits/sec    0   8.82 MBytes       
[  4]   8.00-9.00   sec  14.1 MBytes  118261 Kbits/sec    0   8.82 MBytes       
[  4]   9.00-10.00  sec  14.5 MBytes  121364 Kbits/sec    0   8.82 MBytes       
[  4]  10.00-11.00  sec  14.3 MBytes  120334 Kbits/sec    0   8.82 MBytes       
[  4]  11.00-12.00  sec  13.8 MBytes  115982 Kbits/sec    0   5.66 KBytes       
[  4]  12.00-13.00  sec  7.50 MBytes  62904 Kbits/sec    0   8.82 MBytes       
[  4]  13.00-14.00  sec  14.2 MBytes  118776 Kbits/sec    0   8.82 MBytes       
[  4]  14.00-15.00  sec  14.0 MBytes  117725 Kbits/sec    0   8.82 MBytes       
[  4]  15.00-16.00  sec  14.5 MBytes  121354 Kbits/sec    0   8.82 MBytes       
[  4]  16.00-17.00  sec  14.2 MBytes  118783 Kbits/sec    0   8.82 MBytes       
[  4]  17.00-18.00  sec  14.5 MBytes  121357 Kbits/sec    0   8.82 MBytes       
[  4]  18.00-19.00  sec  14.8 MBytes  124546 Kbits/sec    0   8.82 MBytes       
[  4]  19.00-20.00  sec  14.4 MBytes  120860 Kbits/sec    0   8.82 MBytes       
[  4]  20.00-21.00  sec  14.8 MBytes  124552 Kbits/sec    0   8.82 MBytes       
[  4]  21.00-22.00  sec  14.3 MBytes  120345 Kbits/sec    0   8.82 MBytes       
[  4]  22.00-23.00  sec  14.8 MBytes  124553 Kbits/sec    0   8.82 MBytes       
[  4]  23.00-24.00  sec  14.3 MBytes  120344 Kbits/sec    0   8.82 MBytes       
[  4]  24.00-25.00  sec  14.6 MBytes  122422 Kbits/sec    0   8.82 MBytes       
[  4]  25.00-26.00  sec  14.1 MBytes  118249 Kbits/sec    0   8.82 MBytes       
[  4]  26.00-27.00  sec  14.1 MBytes  118237 Kbits/sec    0   8.82 MBytes       
[  4]  27.00-28.00  sec  14.4 MBytes  120848 Kbits/sec    0   8.82 MBytes       
[  4]  28.00-29.00  sec  14.2 MBytes  118770 Kbits/sec    0   8.82 MBytes       
[  4]  29.00-30.00  sec  14.4 MBytes  120844 Kbits/sec    0   8.82 MBytes       
[  4]  30.00-31.00  sec  14.2 MBytes  119228 Kbits/sec    0   5.66 KBytes       
[  4]  31.00-32.00  sec  8.09 MBytes  67906 Kbits/sec    0   8.82 MBytes       
[  4]  32.00-33.00  sec  14.9 MBytes  125073 Kbits/sec    0   8.82 MBytes       
[  4]  33.00-34.00  sec  14.3 MBytes  120333 Kbits/sec    0   8.82 MBytes       
[  4]  34.00-35.00  sec  14.2 MBytes  119292 Kbits/sec    0   8.82 MBytes       
[  4]  35.00-36.00  sec  14.0 MBytes  117728 Kbits/sec    0   8.82 MBytes       
[  4]  36.00-37.00  sec  14.1 MBytes  118246 Kbits/sec    0   8.82 MBytes       
