Connecting to host h3, port 5201
[  4] local 10.10.1.1 port 41260 connected to 10.10.3.1 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.15 MBytes  9659 Kbits/sec    0    120 KBytes       
[  4]   1.00-2.00   sec  6.13 MBytes  51400 Kbits/sec    0   3.49 MBytes       
[  4]   2.00-3.00   sec  14.3 MBytes  120349 Kbits/sec    0   8.82 MBytes       
[  4]   3.00-4.00   sec  14.8 MBytes  124553 Kbits/sec    0   8.82 MBytes       
[  4]   4.00-5.00   sec  14.2 MBytes  118786 Kbits/sec    0   8.82 MBytes       
[  4]   5.00-6.00   sec  14.0 MBytes  117724 Kbits/sec    0   8.82 MBytes       
[  4]   6.00-7.00   sec  14.5 MBytes  121367 Kbits/sec    0   8.82 MBytes       
[  4]   7.00-8.00   sec  14.6 MBytes  122407 Kbits/sec    0   8.82 MBytes       
[  4]   8.00-9.00   sec  14.0 MBytes  117735 Kbits/sec    0   8.82 MBytes       
[  4]   9.00-10.00  sec  14.5 MBytes  121355 Kbits/sec    0   8.82 MBytes       
[  4]  10.00-11.00  sec  14.3 MBytes  120335 Kbits/sec    0   8.82 MBytes       
[  4]  11.00-12.00  sec  14.0 MBytes  117252 Kbits/sec    0   5.66 KBytes       
[  4]  12.00-13.00  sec  7.50 MBytes  62905 Kbits/sec    0   8.82 MBytes       
[  4]  13.00-14.00  sec  14.1 MBytes  118267 Kbits/sec    0   8.82 MBytes       
[  4]  14.00-15.00  sec  14.1 MBytes  118247 Kbits/sec    0   8.82 MBytes       
[  4]  15.00-16.00  sec  14.5 MBytes  121342 Kbits/sec    0   8.82 MBytes       
[  4]  16.00-17.00  sec  14.2 MBytes  118779 Kbits/sec    0   8.82 MBytes       
[  4]  17.00-18.00  sec  14.5 MBytes  121370 Kbits/sec    0   8.82 MBytes       
[  4]  18.00-19.00  sec  14.8 MBytes  124555 Kbits/sec    0   8.82 MBytes       
[  4]  19.00-20.00  sec  14.3 MBytes  120340 Kbits/sec    0   8.82 MBytes       
[  4]  20.00-21.00  sec  14.8 MBytes  124551 Kbits/sec    0   8.82 MBytes       
[  4]  21.00-22.00  sec  14.3 MBytes  120345 Kbits/sec    0   8.82 MBytes       
[  4]  22.00-23.00  sec  14.8 MBytes  124549 Kbits/sec    0   8.82 MBytes       
[  4]  23.00-24.00  sec  14.4 MBytes  120864 Kbits/sec    0   8.82 MBytes       
[  4]  24.00-25.00  sec  8.14 MBytes  68275 Kbits/sec    0   8.82 MBytes       
[  4]  25.00-26.00  sec  12.5 MBytes  104649 Kbits/sec    0   8.82 MBytes       
[  4]  26.00-27.00  sec  14.0 MBytes  117770 Kbits/sec    0   8.82 MBytes       
[  4]  27.00-28.00  sec  14.8 MBytes  124529 Kbits/sec    0   8.82 MBytes       
[  4]  28.00-29.00  sec  14.4 MBytes  120854 Kbits/sec    0   8.82 MBytes       
[  4]  29.00-30.00  sec  14.8 MBytes  124556 Kbits/sec    0   8.82 MBytes       
[  4]  30.00-31.00  sec  14.3 MBytes  120347 Kbits/sec    0   8.82 MBytes       
[  4]  31.00-32.00  sec  14.8 MBytes  124548 Kbits/sec    0   8.82 MBytes       
[  4]  32.00-33.00  sec  14.3 MBytes  120341 Kbits/sec    0   8.82 MBytes       
[  4]  33.00-34.00  sec  14.8 MBytes  124554 Kbits/sec    0   8.82 MBytes       
[  4]  34.00-35.00  sec  14.3 MBytes  120349 Kbits/sec    0   8.82 MBytes       
[  4]  35.00-36.00  sec  14.4 MBytes  120850 Kbits/sec    0   8.82 MBytes       
[  4]  36.00-37.00  sec  14.0 MBytes  117735 Kbits/sec    0   8.82 MBytes       
[  4]  37.00-38.00  sec  14.1 MBytes  118243 Kbits/sec    0   8.82 MBytes       
[  4]  38.00-39.00  sec  14.2 MBytes  118768 Kbits/sec    0   8.82 MBytes       
